Phylum	Class	Order	Family	Genus	Species	Baltimore	Baltimore Group
Negarnaviricota	Ellioviricetes	Bunyavirales	Phasmaviridae	Orthophasmavirus	Wuhan mosquito orthophasmavirus 1	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phasmaviridae	Orthophasmavirus	Wuhan mosquito orthophasmavirus 2	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phasmaviridae	Sawastrivirus	Sanxia sawastrivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phasmaviridae	Wuhivirus	Insect wuhivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Bandavirus	Dabie bandavirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Bandavirus	Guertu bandavirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Bandavirus	Heartland bandavirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Beidivirus	Dipteran beidivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Coguvirus	Citrus coguvirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Coguvirus	Coguvirus eburi	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Goukovirus	Cumuto goukovirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Goukovirus	Gouleako goukovirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Goukovirus	Yichang insect goukovirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Horwuvirus	Horsefly horwuvirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Hudivirus	Dipteran hudivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Hudovirus	Lepidopteran hudovirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Ixovirus	Blackleg ixovirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Ixovirus	Norway ixovirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Ixovirus	Scapularis ixovirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Laulavirus	Laurel Lake laulavirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Mobuvirus	Mothra mobuvirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Phasivirus	Badu phasivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Phasivirus	Dipteran phasivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Phasivirus	Fly phasivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Phasivirus	Phasi Charoen-like phasivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Phasivirus	Wutai mosquito phasivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Pidchovirus	Pidgey pidchovirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Tenuivirus	Echinochloa hoja blanca tenuivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Tenuivirus	Iranian wheat stripe tenuivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Tenuivirus	Maize stripe tenuivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Tenuivirus	Melon tenuivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Tenuivirus	Rice grassy stunt tenuivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Tenuivirus	Rice hoja blanca tenuivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Tenuivirus	Rice stripe tenuivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Tenuivirus	Urochloa hoja blanca tenuivirus	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Wenrivirus	Shrimp wenrivirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Pneumoviridae	Metapneumovirus	Avian metapneumovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Pneumoviridae	Metapneumovirus	Human metapneumovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Pneumoviridae	Orthopneumovirus	Bovine orthopneumovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Pneumoviridae	Orthopneumovirus	Human orthopneumovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Pneumoviridae	Orthopneumovirus	Murine orthopneumovirus	ssRNA(-)	V
Negarnaviricota	Chunqiuviricetes	Muvirales	Qinviridae	Yingvirus	Beihai yingvirus	ssRNA(-)	V
Negarnaviricota	Chunqiuviricetes	Muvirales	Qinviridae	Yingvirus	Charybdis yingvirus	ssRNA(-)	V
Negarnaviricota	Chunqiuviricetes	Muvirales	Qinviridae	Yingvirus	Hubei yingvirus	ssRNA(-)	V
Negarnaviricota	Chunqiuviricetes	Muvirales	Qinviridae	Yingvirus	Sanxia yingvirus	ssRNA(-)	V
Negarnaviricota	Chunqiuviricetes	Muvirales	Qinviridae	Yingvirus	Shahe yingvirus	ssRNA(-)	V
Negarnaviricota	Chunqiuviricetes	Muvirales	Qinviridae	Yingvirus	Wenzhou yingvirus	ssRNA(-)	V
Negarnaviricota	Chunqiuviricetes	Muvirales	Qinviridae	Yingvirus	Wuhan yingvirus	ssRNA(-)	V
Negarnaviricota	Chunqiuviricetes	Muvirales	Qinviridae	Yingvirus	Xinzhou yingvirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Almendravirus	Arboretum almendravirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Almendravirus	Balsa almendravirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Almendravirus	Coot Bay almendravirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Almendravirus	Menghai almendravirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Almendravirus	Puerto Almendras almendravirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Almendravirus	Rio Chico almendravirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanemrhavirus	Xingshan alphanemrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanemrhavirus	Xinzhou alphanemrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanucleorhabdovirus	Eggplant mottled dwarf alphanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanucleorhabdovirus	Maize Iranian mosaic alphanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanucleorhabdovirus	Maize mosaic alphanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanucleorhabdovirus	Morogoro maize-associated alphanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanucleorhabdovirus	Physostegia chlorotic mottle alphanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanucleorhabdovirus	Potato yellow dwarf alphanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanucleorhabdovirus	Rice yellow stunt alphanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanucleorhabdovirus	Taro vein chlorosis alphanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanucleorhabdovirus	Wheat yellow striate alphanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Arurhavirus	Aruac arurhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Arurhavirus	Inhangapi arurhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Arurhavirus	Santabarbara arurhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Arurhavirus	Xiburema arurhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Barhavirus	Bahia barhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Barhavirus	Muir barhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Betanucleorhabdovirus	Alfalfa betanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Betanucleorhabdovirus	Blackcurrant betanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Betanucleorhabdovirus	Datura yellow vein betanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Betanucleorhabdovirus	Sonchus yellow net betanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Betanucleorhabdovirus	Sowthistle yellow vein betanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Betanucleorhabdovirus	Trefoil betanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Caligrhavirus	Caligus caligrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Caligrhavirus	Lepeophtheirus caligrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Caligrhavirus	Salmonlouse caligrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Curiovirus	Curionopolis curiovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Curiovirus	Iriri curiovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Curiovirus	Itacaiunas curiovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Curiovirus	Rochambeau curiovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Alfalfa dwarf cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Barley yellow striate mosaic cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Broccoli necrotic yellows cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Cabbage cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Colocasia bobone disease-associated cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Festuca leaf streak cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Lettuce yellow mottle cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Maize yellow striate cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Maize-associated cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Northern cereal mosaic cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Papaya cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Persimmon cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Raspberry vein chlorosis cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Rice stripe mosaic cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Sonchus cytorhabdovirus 1	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Strawberry crinkle cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Tomato yellow mottle-associated cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Wheat American striate mosaic cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Wuhan 4 insect cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Wuhan 5 insect cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Wuhan 6 insect cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Yerba mate chlorosis-associated cytorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Dichorhavirus	Citrus chlorotic spot dichorhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Dichorhavirus	Citrus leprosis N dichorhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Dichorhavirus	Clerodendrum chlorotic spot dichorhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Dichorhavirus	Coffee ringspot dichorhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Dichorhavirus	Orchid fleck dichorhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ephemerovirus	Adelaide River ephemerovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ephemerovirus	Berrimah ephemerovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ephemerovirus	Bovine fever ephemerovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ephemerovirus	Kimberley ephemerovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ephemerovirus	Koolpinyah ephemerovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ephemerovirus	Kotonkan ephemerovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ephemerovirus	Obodhiang ephemerovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ephemerovirus	Yata ephemerovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Gammanucleorhabdovirus	Maize fine streak gammanucleorhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Flanders hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Gray Lodge hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Hart Park hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Holmes hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Joinjakaka hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Kamese hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	La Joya hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Landjia hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Manitoba hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Marco hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Mosqueiro hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Mossuril hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Ngaingan hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Ord River hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Parry Creek hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Wongabel hapavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Barur ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Fikirini ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Fukuoka ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Kanyawara ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Kern Canyon ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Keuraliba ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Kolente ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Kumasi ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Le Dantec ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Mount Elgon bat ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Nishimuro ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Nkolbisson ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Oita ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Vaprio ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Wuhan ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Yongjia ledantevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lostrhavirus	Lonestar zarhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Aravan lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Australian bat lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Bokeloh bat lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Duvenhage lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	European bat 1 lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	European bat 2 lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Gannoruwa bat lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Ikoma lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Irkut lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Khujand lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Lagos bat lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Lleida bat lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Mokola lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Rabies lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Shimoni bat lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Taiwan bat lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	West Caucasian bat lyssavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Mousrhavirus	Moussa mousrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Novirhabdovirus	Hirame novirhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Novirhabdovirus	Piscine novirhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Novirhabdovirus	Salmonid novirhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Novirhabdovirus	Snakehead novirhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ohlsrhavirus	Culex ohlsrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ohlsrhavirus	Northcreek ohlsrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ohlsrhavirus	Ohlsdorf ohlsrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ohlsrhavirus	Riverside ohlsrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ohlsrhavirus	Tongilchon ohlsrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Perhabdovirus	Anguillid perhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Perhabdovirus	Perch perhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Perhabdovirus	Sea trout perhabdovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sawgrhavirus	Connecticut sawgrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sawgrhavirus	Island sawgrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sawgrhavirus	Minto sawgrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sawgrhavirus	Sawgrass sawgrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sigmavirus	Drosophila affinis sigmavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sigmavirus	Drosophila ananassae sigmavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sigmavirus	Drosophila immigrans sigmavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sigmavirus	Drosophila melanogaster sigmavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sigmavirus	Drosophila obscura sigmavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sigmavirus	Drosophila tristis sigmavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sigmavirus	Muscina stabulans sigmavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sprivivirus	Carp sprivivirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sprivivirus	Pike fry sprivivirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sripuvirus	Almpiwar sripuvirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sripuvirus	Chaco sripuvirus	ssRNA(-)	V
